Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2024/03/21 12:29,Barclays,2165,Chase,4690,11399.48,EUR,11399.48,EUR,ACH,0
2024/03/30 00:22,Chase,1083,HSBC,4599,6312.55,USD,6312.55,USD,Wire,0
2024/02/29 21:34,Deutsche,9412,Deutsche,6829,4387.19,USD,4387.19,USD,Credit Card,0
2024/01/11 01:44,Wells,6171,HSBC,3686,4678.37,EUR,4678.37,EUR,Cheque,0
2024/01/14 14:13,Citibank,9453,BNP,1404,7169.79,USD,7169.79,USD,Credit Card,0
2024/03/16 05:41,Barclays,2703,Wells,3915,10274.33,USD,10274.33,USD,Wire,0
2024/01/17 21:20,Citibank,7361,Citibank,6378,50.0,USD,50.0,USD,Cheque,0
2024/01/29 00:13,Citibank,8825,Barclays,1815,8079.28,USD,8079.28,USD,ACH,0
2024/03/28 13:43,HSBC,9342,Wells,9977,9180.56,EUR,9180.56,EUR,ACH,0
2024/03/07 18:54,Chase,5439,HSBC,8518,3102.33,USD,3102.33,USD,Wire,0
2024/01/16 16:16,BNP,6161,HSBC,9640,8219.03,EUR,8219.03,EUR,Wire,0
2024/02/01 12:42,Barclays,6499,Barclays,6359,143.4,GBP,143.4,GBP,Credit Card,0
2024/03/11 09:47,Citibank,8457,Deutsche,2761,7543.55,USD,7543.55,USD,Wire,0
2024/01/22 20:39,Citibank,6802,Chase,9797,4380.2,GBP,4380.2,GBP,ACH,0
2024/01/23 05:52,HSBC,9546,HSBC,8900,4915.06,USD,4915.06,USD,Wire,0
2024/01/27 23:14,Barclays,6505,Deutsche,3601,3256.04,EUR,3256.04,EUR,ACH,0
2024/01/28 10:28,Citibank,8289,Chase,5432,7194.48,USD,7194.48,USD,Cash,0
2024/03/15 19:42,Citibank,9054,UBS,3651,3902.2,USD,3902.2,USD,Wire,0
2024/03/17 08:25,Chase,3054,BNP,4119,7697.69,USD,7697.69,USD,ACH,0
2024/02/20 10:43,Barclays,6360,Citibank,8003,5891.44,USD,5891.44,USD,ACH,1
2024/01/16 01:02,BNP,5651,Wells,5528,6180.25,GBP,6180.25,GBP,ACH,0
2024/03/29 03:08,Wells,5457,Citibank,5098,7164.99,EUR,7164.99,EUR,ACH,0
2024/02/15 23:46,Citibank,1654,BNP,8004,8220.71,USD,8220.71,USD,Cash,1
2024/02/29 06:57,UBS,1820,HSBC,1312,12715.79,EUR,12715.79,EUR,Wire,0
2024/02/05 07:46,Citibank,8814,Wells,4188,11862.35,GBP,11862.35,GBP,Wire,0
2024/03/19 08:50,UBS,3900,Citibank,9089,1536.24,USD,1536.24,USD,Wire,0
2024/02/03 05:58,HSBC,9449,UBS,6442,4840.28,USD,4840.28,USD,Wire,0
2024/02/02 21:35,Deutsche,5764,UBS,4951,4803.11,USD,4803.11,USD,ACH,0
2024/02/22 20:52,UBS,2026,Citibank,5802,9874.36,EUR,9874.36,EUR,Cheque,0
2024/03/02 03:44,BNP,3819,Citibank,5747,7711.48,USD,7711.48,USD,Wire,0
2024/01/06 18:18,Wells,5420,Wells,2082,9479.9,USD,9479.9,USD,Wire,0
2024/01/03 10:55,Citibank,2670,Deutsche,3453,4392.05,USD,4392.05,USD,Wire,0
2024/03/17 15:15,HSBC,7314,Chase,8912,6528.95,GBP,6528.95,GBP,ACH,0
2024/02/11 08:32,Chase,8183,Deutsche,3362,6635.73,GBP,6635.73,GBP,Wire,0
2024/01/06 15:32,Chase,8338,HSBC,8777,7103.11,EUR,7103.11,EUR,Cheque,0
2024/02/01 07:26,UBS,6955,Deutsche,8002,5063.96,USD,5063.96,USD,Cash,1
2024/03/25 01:43,Barclays,1120,Wells,7543,2605.56,USD,2605.56,USD,Cheque,0
2024/03/31 16:43,Wells,6973,Citibank,6718,884.67,USD,884.67,USD,Credit Card,0
2024/02/26 02:59,Chase,2825,HSBC,6885,455.32,USD,455.32,USD,ACH,0
2024/03/21 16:13,Deutsche,4349,UBS,5306,3468.63,USD,3468.63,USD,ACH,0
2024/02/08 00:04,Wells,2663,Chase,4248,6353.69,USD,6353.69,USD,ACH,0
2024/03/29 07:54,Barclays,9367,Citibank,1583,5218.77,USD,5218.77,USD,ACH,0
2024/03/31 06:05,BNP,5897,HSBC,3933,7886.49,USD,7886.49,USD,Credit Card,0
2024/03/16 03:51,BNP,7132,Barclays,6820,5014.87,USD,5014.87,USD,Cash,0
2024/01/23 23:18,Citibank,4967,HSBC,7868,5094.72,EUR,5094.72,EUR,ACH,0
2024/01/30 04:26,Chase,3407,Citibank,8905,3389.79,GBP,3389.79,GBP,ACH,0
2024/02/29 20:05,Deutsche,1426,Chase,5089,387.67,USD,387.67,USD,ACH,0
2024/02/01 21:19,Deutsche,2623,Citibank,9013,11223.35,USD,11223.35,USD,Cheque,0
2024/03/29 18:47,Deutsche,1036,BNP,4463,2851.34,USD,2851.34,USD,Wire,0
2024/01/28 11:43,Chase,2337,Citibank,8894,5369.93,USD,5369.93,USD,Wire,0
2024/03/20 06:36,Wells,2485,Wells,4669,4280.86,USD,4280.86,USD,Credit Card,0
2024/01/16 15:33,Citibank,3119,Barclays,3989,4197.12,USD,4197.12,USD,Cheque,0
2024/03/16 07:07,Citibank,7002,BNP,7003,16851.65,USD,16851.65,USD,Wire,1
2024/01/05 10:21,Deutsche,4367,UBS,7462,3565.51,USD,3565.51,USD,Wire,0
2024/03/28 11:57,BNP,1770,Barclays,3766,1869.95,EUR,1869.95,EUR,ACH,0
2024/03/13 21:33,Chase,2575,Citibank,8369,9607.72,USD,9607.72,USD,ACH,0
2024/03/10 00:54,HSBC,7009,HSBC,7010,17928.17,USD,17928.17,USD,Wire,1
2024/03/11 22:39,BNP,6367,Deutsche,3876,7386.07,USD,7386.07,USD,Wire,0
2024/02/25 03:58,Chase,4737,Barclays,9822,7113.24,USD,7113.24,USD,ACH,0
2024/01/04 22:53,Barclays,1017,Wells,7939,9343.14,USD,9343.14,USD,ACH,0
2024/02/08 15:42,Wells,9002,UBS,6554,11166.43,EUR,11166.43,EUR,ACH,0
2024/02/20 20:53,BNP,1545,Citibank,8003,8687.58,USD,8687.58,USD,ACH,1
2024/01/30 11:28,HSBC,6661,HSBC,7262,4635.2,USD,4635.2,USD,Credit Card,0
2024/02/04 01:49,Barclays,4076,UBS,7220,4353.72,EUR,4353.72,EUR,Wire,0
2024/03/31 18:41,BNP,1298,HSBC,6539,9755.78,EUR,9755.78,EUR,Wire,0
2024/01/23 06:37,Citibank,2986,BNP,3468,8038.44,EUR,8038.44,EUR,Bitcoin,0
2024/03/04 12:50,Chase,8935,Deutsche,9546,3142.05,USD,3142.05,USD,Cheque,0
2024/03/20 10:18,Deutsche,7825,Chase,8332,4485.2,GBP,4485.2,GBP,Cash,0
2024/03/28 05:48,BNP,6173,Citibank,6359,2884.43,USD,2884.43,USD,ACH,0
2024/02/25 14:21,BNP,2060,Barclays,8005,4161.17,USD,4161.17,USD,Cash,1
2024/01/12 13:15,HSBC,3861,Citibank,4350,6177.5,USD,6177.5,USD,Wire,0
2024/03/28 00:58,HSBC,5441,BNP,9333,2586.51,USD,2586.51,USD,Wire,0
2024/01/18 00:55,Barclays,4332,HSBC,8951,12233.73,USD,12233.73,USD,ACH,0
2024/01/28 13:31,Wells,8216,Barclays,3549,1012.1,USD,1012.1,USD,Wire,0
2024/03/24 14:41,Chase,8141,Wells,6314,6162.88,EUR,6162.88,EUR,ACH,0
2024/03/18 05:09,Chase,7008,HSBC,7009,44045.24,USD,44045.24,USD,Wire,1
2024/02/27 05:09,Citibank,7502,Deutsche,3946,3101.47,USD,3101.47,USD,Cheque,0
2024/03/09 08:42,Chase,3354,Deutsche,5056,6363.6,USD,6363.6,USD,Wire,0
2024/02/27 12:43,BNP,2754,Citibank,8709,654.93,USD,654.93,USD,ACH,0
2024/03/24 04:18,Chase,7001,Citibank,7002,22577.6,USD,22577.6,USD,Wire,1
2024/01/31 02:16,Deutsche,7948,Wells,6679,7401.26,USD,7401.26,USD,Wire,0
2024/01/19 12:19,HSBC,2678,Deutsche,9251,1555.6,USD,1555.6,USD,ACH,0
2024/01/03 22:35,Chase,9901,Deutsche,5965,3318.95,USD,3318.95,USD,Wire,0
2024/02/20 23:33,Barclays,4253,Citibank,8003,6287.96,USD,6287.96,USD,Cash,1
2024/02/23 17:14,Barclays,6277,Deutsche,8137,2876.61,USD,2876.61,USD,Wire,0
2024/01/25 20:38,Wells,9391,Deutsche,1268,4982.7,EUR,4982.7,EUR,Wire,0
2024/03/22 14:23,BNP,7747,BNP,8416,4827.29,USD,4827.29,USD,Wire,0
2024/02/06 12:21,Chase,1626,Barclays,3200,5839.46,USD,5839.46,USD,Wire,0
2024/01/23 11:09,Chase,7761,Chase,8024,8217.6,EUR,8217.6,EUR,Wire,0
2024/02/08 12:40,Citibank,9576,Barclays,5961,6066.13,USD,6066.13,USD,Wire,0
2024/03/26 05:40,UBS,9403,UBS,2570,2665.48,USD,2665.48,USD,Credit Card,0
2024/01/14 17:51,Barclays,6867,Chase,4259,9258.39,GBP,9258.39,GBP,Cheque,0
2024/03/31 09:30,UBS,6947,Deutsche,1957,2673.17,USD,2673.17,USD,Cheque,0
2024/03/13 22:13,Chase,3368,HSBC,9904,7973.2,USD,7973.2,USD,Wire,0
2024/01/28 18:56,UBS,1140,UBS,8907,3555.68,USD,3555.68,USD,Wire,0
2024/02/20 15:09,Citibank,3461,Citibank,8003,6962.46,USD,6962.46,USD,Cash,1
2024/03/20 03:32,Deutsche,7013,Chase,7014,33120.69,USD,33120.69,USD,Wire,1
2024/02/20 11:03,Citibank,4280,Citibank,8003,6161.39,USD,6161.39,USD,ACH,1
2024/01/30 17:10,Deutsche,2423,Barclays,8830,10994.87,USD,10994.87,USD,ACH,0
2024/01/24 10:39,HSBC,7005,Deutsche,7006,14256.78,USD,14256.78,USD,Wire,1
2024/01/30 15:44,Barclays,5229,Citibank,8459,12337.94,USD,12337.94,USD,Credit Card,0
2024/03/03 04:13,Barclays,4138,Chase,7702,2052.63,USD,2052.63,USD,Wire,0
2024/03/09 16:01,Citibank,8801,Barclays,9826,4621.29,USD,4621.29,USD,ACH,0
2024/03/17 13:10,Chase,2790,Citibank,7675,2700.83,USD,2700.83,USD,Wire,0
2024/01/26 17:18,Citibank,1301,BNP,2359,6544.35,USD,6544.35,USD,Wire,0
2024/02/14 22:10,Citibank,6873,UBS,4271,4267.44,EUR,4267.44,EUR,Wire,0
2024/01/21 13:25,Barclays,2473,BNP,6612,2025.35,USD,2025.35,USD,Wire,0
2024/03/07 20:34,UBS,8796,Wells,1366,1087.95,USD,1087.95,USD,Wire,0
2024/03/04 23:24,Barclays,1764,UBS,2710,6286.24,USD,6286.24,USD,ACH,0
2024/01/22 11:32,Deutsche,7006,Wells,7007,41251.76,USD,41251.76,USD,Wire,1
2024/02/15 02:49,Wells,6011,Wells,9136,9062.9,USD,9062.9,USD,Bitcoin,0
2024/02/02 06:58,Barclays,5058,Deutsche,1274,9558.16,USD,9558.16,USD,Bitcoin,0
2024/02/11 04:27,HSBC,9420,Citibank,4625,965.77,USD,965.77,USD,Wire,0
2024/02/16 15:47,UBS,7227,HSBC,1915,7365.83,USD,7365.83,USD,Cheque,0
2024/02/23 05:05,Deutsche,6361,Deutsche,4062,6924.3,USD,6924.3,USD,Credit Card,0
2024/02/12 00:24,Chase,6419,Deutsche,6239,4128.61,USD,4128.61,USD,ACH,0
2024/01/30 13:31,HSBC,3786,Wells,5954,4820.44,USD,4820.44,USD,Cheque,0
2024/01/15 14:07,Citibank,5252,Citibank,6995,3355.52,EUR,3355.52,EUR,Wire,0
2024/03/27 22:28,BNP,8851,Wells,9283,7546.6,EUR,7546.6,EUR,Credit Card,0
2024/02/13 00:33,Wells,2489,Deutsche,6747,7896.03,USD,7896.03,USD,Cash,0
2024/03/09 08:04,Citibank,9162,Deutsche,7334,4889.88,EUR,4889.88,EUR,Bitcoin,0
2024/03/06 06:20,Citibank,8961,Chase,3082,4905.25,USD,4905.25,USD,Wire,0
2024/02/06 02:54,Barclays,3962,HSBC,7812,5513.72,USD,5513.72,USD,Cheque,0
2024/03/04 09:11,Chase,1811,Deutsche,2730,8331.69,USD,8331.69,USD,Wire,0
2024/01/31 01:24,BNP,5551,Deutsche,8002,7395.97,USD,7395.97,USD,ACH,1
2024/03/11 20:37,Chase,3763,Citibank,2008,6830.39,USD,6830.39,USD,ACH,0
2024/02/18 04:55,Citibank,9120,Deutsche,7392,2571.45,USD,2571.45,USD,Wire,0
2024/01/28 15:29,Chase,7662,Wells,3193,3056.82,EUR,3056.82,EUR,Wire,0
2024/03/01 20:47,HSBC,6151,Barclays,8001,7230.26,USD,7230.26,USD,ACH,1
2024/02/26 21:52,HSBC,9882,HSBC,2232,7965.01,USD,7965.01,USD,Wire,0
2024/01/19 14:24,Chase,4800,Deutsche,9731,5397.71,USD,5397.71,USD,Wire,0
2024/01/11 10:10,Wells,6826,Chase,5563,732.11,USD,732.11,USD,Wire,0
2024/02/09 20:14,Deutsche,1292,Chase,4217,3687.28,USD,3687.28,USD,ACH,0
2024/03/21 01:53,Wells,2660,BNP,6343,3140.14,GBP,3140.14,GBP,Wire,0
2024/01/15 03:28,Wells,8100,Wells,3327,591.0,USD,591.0,USD,Wire,0
2024/01/31 07:27,UBS,1515,Deutsche,1086,5680.62,USD,5680.62,USD,ACH,0
2024/02/12 15:45,Deutsche,3135,Wells,2824,4685.05,USD,4685.05,USD,Credit Card,0
2024/03/13 11:17,UBS,9169,BNP,5574,7849.04,EUR,7849.04,EUR,Wire,0
2024/02/12 00:30,Citibank,2859,Deutsche,3324,3512.52,USD,3512.52,USD,Cheque,0
2024/03/07 23:11,UBS,1005,Barclays,9147,732.2,GBP,732.2,GBP,Wire,0
2024/03/24 04:32,Barclays,5060,Citibank,9026,4066.4,GBP,4066.4,GBP,ACH,0
2024/02/23 14:01,HSBC,7531,HSBC,4238,6982.02,USD,6982.02,USD,ACH,0
2024/01/14 18:50,Barclays,7808,Wells,6013,6148.61,EUR,6148.61,EUR,Cheque,0
2024/01/20 07:36,Wells,1856,Citibank,3694,9653.53,EUR,9653.53,EUR,Credit Card,0
2024/03/18 00:11,HSBC,7009,HSBC,7010,39384.84,USD,39384.84,USD,Wire,1
2024/02/16 20:55,Deutsche,9400,UBS,3345,6274.05,USD,6274.05,USD,Cheque,0
2024/02/21 20:58,UBS,1405,Citibank,8003,2920.68,USD,2920.68,USD,Cash,1
2024/03/18 11:18,HSBC,8853,UBS,7516,5746.17,USD,5746.17,USD,Wire,0
2024/02/02 23:46,Citibank,3811,Chase,8583,7766.74,USD,7766.74,USD,ACH,0
2024/03/21 18:03,HSBC,7664,HSBC,2570,4433.75,GBP,4433.75,GBP,ACH,0
2024/01/01 08:45,Barclays,1632,Barclays,3744,4464.95,EUR,4464.95,EUR,Wire,0
2024/02/27 00:36,Barclays,9236,Citibank,2603,5492.44,USD,5492.44,USD,ACH,0
2024/02/26 22:02,BNP,4333,Wells,3531,6773.76,USD,6773.76,USD,Cheque,0
2024/02/26 23:40,BNP,6840,Deutsche,8997,793.71,USD,793.71,USD,Wire,0
2024/02/02 14:48,BNP,8667,Wells,6442,7387.62,USD,7387.62,USD,Credit Card,0
2024/01/19 00:51,Citibank,3581,Wells,8085,7349.41,USD,7349.41,USD,Cheque,0
2024/02/26 23:09,Deutsche,4696,Barclays,6423,4024.52,EUR,4024.52,EUR,Bitcoin,0
2024/02/23 11:11,Barclays,4767,BNP,9308,3646.31,EUR,3646.31,EUR,Wire,0
2024/01/21 17:52,HSBC,4707,Chase,4279,10305.28,USD,10305.28,USD,Credit Card,0
2024/03/27 10:55,UBS,6097,Barclays,9096,3826.41,USD,3826.41,USD,Credit Card,0
2024/02/08 05:51,Barclays,1238,Barclays,8626,6258.49,USD,6258.49,USD,Cash,0
2024/03/02 20:04,Wells,9345,HSBC,4861,4762.39,USD,4762.39,USD,Wire,0
2024/02/20 03:10,HSBC,7233,Deutsche,7128,4810.98,EUR,4810.98,EUR,Cheque,0
2024/03/29 21:06,Citibank,1148,BNP,7715,5482.83,GBP,5482.83,GBP,Cheque,0
2024/01/21 20:10,HSBC,1183,Wells,7802,8574.65,EUR,8574.65,EUR,Wire,0
2024/01/13 23:00,BNP,9482,Deutsche,1838,5826.91,USD,5826.91,USD,Wire,0
2024/01/30 08:19,Barclays,7510,Wells,8182,50.0,USD,50.0,USD,Wire,0
2024/01/10 09:34,Chase,2964,BNP,7255,7421.29,USD,7421.29,USD,Wire,0
2024/02/10 10:31,Wells,2264,Barclays,9434,4887.64,GBP,4887.64,GBP,ACH,0
2024/01/26 18:36,Deutsche,5860,BNP,1027,6139.26,USD,6139.26,USD,Wire,0
2024/02/29 02:52,BNP,1916,Citibank,5215,8280.6,EUR,8280.6,EUR,Wire,0
2024/03/07 12:47,HSBC,3020,Wells,3507,4518.87,EUR,4518.87,EUR,Cheque,0
2024/03/02 09:18,BNP,1582,HSBC,5957,8032.34,USD,8032.34,USD,Wire,0
2024/01/12 10:45,HSBC,8749,HSBC,5173,8396.15,USD,8396.15,USD,Wire,0
2024/01/21 15:06,Chase,9543,Wells,1765,9356.26,USD,9356.26,USD,Cheque,0
2024/01/04 12:10,Deutsche,4745,Citibank,5269,2286.64,EUR,2286.64,EUR,Wire,0
2024/02/15 15:58,HSBC,5339,BNP,8004,2794.23,USD,2794.23,USD,Cash,1
2024/02/24 13:43,BNP,6294,Citibank,9447,50.0,EUR,50.0,EUR,ACH,0
2024/02/05 09:46,Citibank,8177,BNP,2950,8251.19,EUR,8251.19,EUR,Wire,0
2024/02/05 07:31,Wells,9968,Chase,4863,4456.33,USD,4456.33,USD,Wire,0
2024/02/28 06:02,Chase,9001,Deutsche,3588,8606.57,USD,8606.57,USD,Credit Card,1
2024/03/15 07:12,Deutsche,6784,UBS,6756,10249.26,USD,10249.26,USD,Cheque,0
2024/01/18 11:58,Deutsche,3116,UBS,7567,1020.95,USD,1020.95,USD,ACH,0
2024/02/09 06:00,BNP,6709,BNP,3824,2779.01,USD,2779.01,USD,Wire,0
2024/02/24 21:44,UBS,2588,Citibank,7345,4088.2,EUR,4088.2,EUR,Wire,0
2024/02/15 23:39,Barclays,7457,Chase,6565,3319.1,USD,3319.1,USD,Wire,0
2024/03/21 23:47,Chase,5671,HSBC,7682,244.24,USD,244.24,USD,Cheque,0
2024/01/12 22:20,Wells,5280,Wells,5445,6215.72,USD,6215.72,USD,ACH,0
2024/03/24 02:36,Deutsche,7012,Deutsche,7013,33532.25,USD,33532.25,USD,Wire,1
2024/01/24 14:36,Deutsche,3266,Wells,5641,4736.12,EUR,4736.12,EUR,Credit Card,0
2024/03/09 06:34,BNP,8909,Deutsche,8812,1460.08,USD,1460.08,USD,Credit Card,0
2024/02/06 11:57,Barclays,8568,Citibank,7715,6495.91,USD,6495.91,USD,Wire,0
2024/01/01 03:21,Wells,2205,UBS,3528,992.25,USD,992.25,USD,Wire,0
2024/01/21 04:45,Chase,8238,UBS,9243,4867.74,USD,4867.74,USD,Wire,0
2024/03/28 14:21,Barclays,3464,UBS,6399,6650.79,EUR,6650.79,EUR,ACH,0
2024/03/13 21:38,BNP,6340,Chase,6522,5335.88,USD,5335.88,USD,Cheque,0
2024/02/12 07:29,UBS,5346,BNP,7956,4991.0,USD,4991.0,USD,Wire,0
2024/03/23 04:51,Citibank,2045,Citibank,5044,50.0,EUR,50.0,EUR,Wire,0
2024/01/18 01:42,Citibank,1021,Deutsche,8262,6439.52,USD,6439.52,USD,ACH,0
2024/02/04 11:50,UBS,8071,HSBC,9927,7436.29,EUR,7436.29,EUR,Cheque,0
2024/01/27 03:14,Chase,7158,Chase,9439,8374.8,USD,8374.8,USD,ACH,0
2024/03/12 14:01,Barclays,2620,BNP,3258,3639.35,USD,3639.35,USD,ACH,0
2024/01/06 00:14,Barclays,4061,Barclays,5151,7672.73,GBP,7672.73,GBP,Bitcoin,0
2024/03/05 03:21,BNP,6041,UBS,1067,3299.0,EUR,3299.0,EUR,ACH,0
2024/02/02 22:31,Citibank,9559,UBS,5210,4247.84,USD,4247.84,USD,Wire,0
2024/02/28 23:37,HSBC,7140,Barclays,1205,50.0,USD,50.0,USD,Wire,0
2024/03/02 12:51,UBS,5993,Barclays,8001,8035.73,USD,8035.73,USD,Cash,1
2024/02/27 17:09,Chase,3676,HSBC,9274,3640.42,USD,3640.42,USD,Cheque,0
2024/03/15 21:41,Chase,2260,Citibank,1039,7345.22,EUR,7345.22,EUR,Wire,0
2024/02/21 19:08,Chase,3646,BNP,3880,4758.8,USD,4758.8,USD,Wire,0
2024/03/06 17:12,Chase,3752,Citibank,6884,8643.67,USD,8643.67,USD,Cheque,0
2024/02/15 16:50,Wells,6565,BNP,8004,4981.84,USD,4981.84,USD,Cash,1
2024/03/17 08:44,BNP,8564,Wells,9110,4434.58,USD,4434.58,USD,Wire,0
2024/03/11 11:08,Citibank,2993,BNP,2744,7290.02,EUR,7290.02,EUR,Wire,0
2024/02/01 06:53,Citibank,3657,Citibank,1666,1157.94,EUR,1157.94,EUR,Bitcoin,0
2024/01/30 16:03,Barclays,2820,Deutsche,3893,913.25,USD,913.25,USD,Wire,0
2024/01/09 05:49,Wells,3849,Chase,5616,5552.77,EUR,5552.77,EUR,Credit Card,0
2024/02/06 15:10,Chase,1957,HSBC,8716,2462.1,USD,2462.1,USD,Cheque,0
2024/02/23 16:58,HSBC,3552,UBS,3025,1440.66,GBP,1440.66,GBP,Wire,0
2024/02/19 04:15,HSBC,5722,Wells,6634,5103.22,USD,5103.22,USD,Wire,0
2024/01/26 21:50,BNP,9432,Deutsche,6039,5906.12,USD,5906.12,USD,Credit Card,0
2024/01/05 18:49,UBS,6836,BNP,9283,10672.19,USD,10672.19,USD,ACH,0
2024/03/30 12:00,Deutsche,7399,Deutsche,2897,1324.01,USD,1324.01,USD,Wire,0
2024/02/02 08:04,Citibank,5421,Deutsche,8002,5370.21,USD,5370.21,USD,Cash,1
2024/01/01 10:17,Citibank,8621,UBS,9671,2686.51,USD,2686.51,USD,Credit Card,0
2024/01/27 19:46,UBS,4174,UBS,3207,12604.98,EUR,12604.98,EUR,ACH,0
2024/01/11 04:45,HSBC,9443,Wells,1615,5895.29,EUR,5895.29,EUR,Wire,0
2024/01/31 21:04,Wells,9000,Wells,7333,4164.21,GBP,4164.21,GBP,Cash,0
2024/01/05 02:39,Deutsche,4211,HSBC,8896,4351.48,EUR,4351.48,EUR,Wire,0
2024/02/21 13:16,UBS,3872,Barclays,1258,7481.76,USD,7481.76,USD,Bitcoin,0
2024/02/27 23:53,Citibank,4870,UBS,6791,10307.25,USD,10307.25,USD,Cheque,0
2024/02/27 13:43,Chase,5845,UBS,7907,9858.31,EUR,9858.31,EUR,Wire,0
2024/01/05 10:04,UBS,1634,Deutsche,2319,50.0,GBP,50.0,GBP,Wire,0
2024/01/15 00:21,Chase,4906,UBS,8417,50.0,EUR,50.0,EUR,Cash,0
2024/03/15 19:35,Citibank,9089,Barclays,4908,5989.71,EUR,5989.71,EUR,ACH,0
2024/01/22 08:13,BNP,5728,Deutsche,5776,691.28,EUR,691.28,EUR,ACH,0
2024/01/09 04:10,HSBC,5970,Barclays,2893,6196.94,USD,6196.94,USD,ACH,0
2024/01/03 03:54,Citibank,1359,UBS,6299,2388.4,USD,2388.4,USD,ACH,0
2024/02/13 08:08,Deutsche,1576,HSBC,4572,7776.93,EUR,7776.93,EUR,ACH,0
2024/01/20 14:55,Citibank,8901,UBS,2616,7810.9,EUR,7810.9,EUR,Credit Card,0
2024/01/10 00:11,UBS,8261,Chase,7740,1372.64,EUR,1372.64,EUR,Bitcoin,0
2024/03/11 11:45,UBS,1045,Citibank,7384,10995.4,USD,10995.4,USD,Cheque,0
2024/02/20 21:10,Barclays,7767,Barclays,2935,5952.23,GBP,5952.23,GBP,ACH,0
2024/03/31 09:52,Barclays,7711,HSBC,4198,3885.84,USD,3885.84,USD,Wire,0
2024/01/04 06:24,Citibank,7045,BNP,8694,8784.61,USD,8784.61,USD,ACH,0
2024/01/11 09:08,Deutsche,5592,HSBC,4307,1718.46,USD,1718.46,USD,Cash,0
2024/03/24 17:03,Citibank,5628,Barclays,4224,2163.85,USD,2163.85,USD,ACH,0
2024/03/13 01:39,Wells,5258,Barclays,9412,6612.29,USD,6612.29,USD,Cheque,0
2024/03/23 01:10,Barclays,5560,Wells,7960,6206.95,USD,6206.95,USD,Cheque,0
2024/02/28 01:32,Citibank,7021,Citibank,6634,2692.61,USD,2692.61,USD,Credit Card,0
2024/02/28 15:26,Wells,9760,Wells,4251,3790.11,EUR,3790.11,EUR,Credit Card,0
2024/03/16 05:12,Chase,7008,HSBC,7009,11606.05,USD,11606.05,USD,Wire,1
2024/03/07 04:19,Wells,4944,Deutsche,7944,5473.8,USD,5473.8,USD,Cheque,0
2024/01/19 02:58,Citibank,7253,HSBC,9194,8664.42,USD,8664.42,USD,ACH,0
2024/03/03 10:34,HSBC,1708,Deutsche,1445,3389.39,USD,3389.39,USD,Credit Card,0
2024/02/02 19:53,Chase,2027,BNP,8250,8698.41,GBP,8698.41,GBP,Wire,0
2024/03/11 17:42,BNP,8986,BNP,9785,6128.22,USD,6128.22,USD,Credit Card,0
2024/02/24 10:20,Barclays,9189,UBS,1365,8766.15,USD,8766.15,USD,Wire,0
2024/03/02 10:51,HSBC,7288,HSBC,8690,8716.55,USD,8716.55,USD,Credit Card,0
2024/02/19 08:30,Barclays,7783,Barclays,5333,221.07,USD,221.07,USD,ACH,0
2024/01/29 10:38,BNP,4964,Deutsche,2146,6491.41,EUR,6491.41,EUR,Wire,0
2024/03/06 00:20,Citibank,6434,HSBC,6694,8051.07,USD,8051.07,USD,Credit Card,0
2024/02/13 06:29,UBS,9181,HSBC,9630,5601.4,USD,5601.4,USD,Wire,0
2024/02/18 13:53,Citibank,8987,Wells,4945,4179.15,USD,4179.15,USD,Wire,0
2024/02/19 00:42,HSBC,7415,HSBC,9550,2595.68,USD,2595.68,USD,Wire,0
2024/02/17 19:49,BNP,5634,Chase,5558,3383.86,EUR,3383.86,EUR,ACH,0
2024/01/21 03:07,Deutsche,4556,Chase,7313,7274.47,USD,7274.47,USD,Wire,0
2024/03/19 02:07,HSBC,1210,BNP,1635,979.37,EUR,979.37,EUR,Wire,0
2024/02/29 12:32,HSBC,8124,HSBC,1126,3721.1,GBP,3721.1,GBP,Wire,0
2024/01/24 04:09,UBS,3862,Chase,5595,3860.29,USD,3860.29,USD,Wire,0
2024/01/22 09:26,Chase,8663,HSBC,9975,6849.52,EUR,6849.52,EUR,Credit Card,0
2024/03/09 05:57,Citibank,5952,HSBC,6428,8041.69,GBP,8041.69,GBP,Credit Card,0
2024/03/27 10:14,Chase,7857,BNP,1684,5650.89,USD,5650.89,USD,ACH,0
2024/03/29 23:45,UBS,7239,UBS,1604,6257.6,USD,6257.6,USD,Wire,0
2024/03/11 03:21,Chase,4588,HSBC,3648,3244.45,USD,3244.45,USD,Cheque,0
2024/02/22 21:21,UBS,6824,UBS,9267,50.0,USD,50.0,USD,ACH,0
2024/02/20 11:41,Deutsche,3416,UBS,2757,2904.1,EUR,2904.1,EUR,Cheque,0
2024/02/10 20:32,Deutsche,7246,HSBC,1246,6961.96,USD,6961.96,USD,Credit Card,0
2024/03/16 06:39,Barclays,8887,Citibank,2807,3913.43,EUR,3913.43,EUR,Cheque,0
2024/02/01 03:48,Chase,3551,Wells,3983,8931.29,GBP,8931.29,GBP,ACH,0
2024/03/18 15:41,Chase,2129,BNP,4806,9939.48,USD,9939.48,USD,Wire,0
2024/03/25 03:31,UBS,8261,Wells,8047,2070.84,GBP,2070.84,GBP,Cheque,0
